Jour;Datation;Date_Format_1;Demiheure;Flux;Poids;Commande
Mercredi;20/12/2023;20231220;10:30:00;HLB;8%;31,48782031
Mercredi;20/12/2023;20231220;11:00:00;HLB;7%;28,42676368
Mercredi;20/12/2023;20231220;11:30:00;HLB;6%;26,11230623
Mercredi;20/12/2023;20231220;12:00:00;HLB;4%;15,60392281
Mercredi;20/12/2023;20231220;12:30:00;HLB;2%;9,817779184
Mercredi;20/12/2023;20231220;13:00:00;HLB;2%;8,585890541
Mercredi;20/12/2023;20231220;13:30:00;HLB;3%;11,81493198
Mercredi;20/12/2023;20231220;14:00:00;HLB;6%;26,4109459
Mercredi;20/12/2023;20231220;14:30:00;HLB;7%;28,52008858
Mercredi;20/12/2023;20231220;15:00:00;HLB;6%;25,66434673
Mercredi;20/12/2023;20231220;15:30:00;HLB;6%;26,18696615
Mercredi;20/12/2023;20231220;16:00:00;HLB;6%;25,88832648
Mercredi;20/12/2023;20231220;16:30:00;HLB;6%;22,97658969
Mercredi;20/12/2023;20231220;17:00:00;HLB;5%;18,81429927
Mercredi;20/12/2023;20231220;17:30:00;HLB;4%;17,65707055
Mercredi;20/12/2023;20231220;18:00:00;HLB;3%;13,08415059
Mercredi;20/12/2023;20231220;18:30:00;HLB;2%;8,268585891
Mercredi;20/12/2023;20231220;19:00:00;HLB;1%;3,285036381
Mercredi;20/12/2023;20231220;19:30:00;HLB;0%;1,250553622
Mercredi;20/12/2023;20231220;20:00:00;HLB;0%;0,223979753
Mercredi;20/12/2023;20231220;20:30:00;HLB;0%;0,111989877
Mercredi;20/12/2023;20231220;21:00:00;HLB;0%;0,018664979
Mercredi;20/12/2023;20231220;21:30:00;HLB;0%;0
Mercredi;20/12/2023;20231220;08:00:00;Help Desk;0%;0,02115063
Mercredi;20/12/2023;20231220;08:30:00;Help Desk;0%;0,066976996
Mercredi;20/12/2023;20231220;09:00:00;Help Desk;1%;0,378361278
Mercredi;20/12/2023;20231220;09:30:00;Help Desk;5%;1,387716365
Mercredi;20/12/2023;20231220;10:00:00;Help Desk;8%;2,098612555
Mercredi;20/12/2023;20231220;10:30:00;Help Desk;8%;1,982284087
Mercredi;20/12/2023;20231220;11:00:00;Help Desk;7%;1,789578343
Mercredi;20/12/2023;20231220;11:30:00;Help Desk;6%;1,643874
Mercredi;20/12/2023;20231220;12:00:00;Help Desk;4%;0,982329281
Mercredi;20/12/2023;20231220;12:30:00;Help Desk;2%;0,618068423
Mercredi;20/12/2023;20231220;13:00:00;Help Desk;2%;0,540516112
Mercredi;20/12/2023;20231220;13:30:00;Help Desk;3%;0,743797171
Mercredi;20/12/2023;20231220;14:00:00;Help Desk;6%;1,66267456
Mercredi;20/12/2023;20231220;14:30:00;Help Desk;7%;1,795453518
Mercredi;20/12/2023;20231220;15:00:00;Help Desk;6%;1,615673159
Mercredi;20/12/2023;20231220;15:30:00;Help Desk;6%;1,64857414
Mercredi;20/12/2023;20231220;16:00:00;Help Desk;6%;1,62977358
Mercredi;20/12/2023;20231220;16:30:00;Help Desk;6%;1,446468116
Mercredi;20/12/2023;20231220;17:00:00;Help Desk;5%;1,184435305
Mercredi;20/12/2023;20231220;17:30:00;Help Desk;4%;1,111583134
Mercredi;20/12/2023;20231220;18:00:00;Help Desk;3%;0,823699553
Mercredi;20/12/2023;20231220;18:30:00;Help Desk;2%;0,520540516
Mercredi;20/12/2023;20231220;19:00:00;Help Desk;1%;0,206806164
Mercredi;20/12/2023;20231220;19:30:00;Help Desk;0%;0,078727347
Mercredi;20/12/2023;20231220;20:00:00;Help Desk;0%;0,01410042
Mercredi;20/12/2023;20231220;20:30:00;Help Desk;0%;0,00705021
Mercredi;20/12/2023;20231220;21:00:00;Help Desk;0%;0,001175035
Mercredi;20/12/2023;20231220;21:30:00;Help Desk;0%;0
Jeudi;21/12/2023;20231221;08:00:00;HLB;0%;0,461803134
Jeudi;21/12/2023;20231221;08:30:00;HLB;0%;0,781512996
Jeudi;21/12/2023;20231221;09:00:00;HLB;1%;5,29297438
Jeudi;21/12/2023;20231221;09:30:00;HLB;5%;20,37262287
Jeudi;21/12/2023;20231221;10:00:00;HLB;8%;30,90528665
Jeudi;21/12/2023;20231221;10:30:00;HLB;7%;27,95685126
Jeudi;21/12/2023;20231221;11:00:00;HLB;7%;26,64248849
Jeudi;21/12/2023;20231221;11:30:00;HLB;6%;23,88943135
Jeudi;21/12/2023;20231221;12:00:00;HLB;4%;13,62319245
Jeudi;21/12/2023;20231221;12:30:00;HLB;2%;9,395917608
Jeudi;21/12/2023;20231221;13:00:00;HLB;2%;8,880829497
Jeudi;21/12/2023;20231221;13:30:00;HLB;3%;11,68717162
Jeudi;21/12/2023;20231221;14:00:00;HLB;7%;25,48798066
Jeudi;21/12/2023;20231221;14:30:00;HLB;7%;24,90184591
Jeudi;21/12/2023;20231221;15:00:00;HLB;7%;25,23931743
Jeudi;21/12/2023;20231221;15:30:00;HLB;6%;23,94271632
Jeudi;21/12/2023;20231221;16:00:00;HLB;6%;22,57506858
Jeudi;21/12/2023;20231221;16:30:00;HLB;6%;21,59817734
Jeudi;21/12/2023;20231221;17:00:00;HLB;5%;18,89840517
Jeudi;21/12/2023;20231221;17:30:00;HLB;4%;15,55921328
Jeudi;21/12/2023;20231221;18:00:00;HLB;3%;12,09568978
Jeudi;21/12/2023;20231221;18:30:00;HLB;2%;6,962570326
Jeudi;21/12/2023;20231221;19:00:00;HLB;1%;3,055005347
Jeudi;21/12/2023;20231221;19:30:00;HLB;0%;1,385409402
Jeudi;21/12/2023;20231221;20:00:00;HLB;0%;0,390756498
Jeudi;21/12/2023;20231221;20:30:00;HLB;0%;0,017761659
Jeudi;21/12/2023;20231221;21:00:00;HLB;0%;0
Jeudi;21/12/2023;20231221;21:30:00;HLB;0%;0
Jeudi;21/12/2023;20231221;08:00:00;Help Desk;0%;0,029013809
Jeudi;21/12/2023;20231221;08:30:00;Help Desk;0%;0,049100293
Jeudi;21/12/2023;20231221;09:00:00;Help Desk;1%;0,332542893
Jeudi;21/12/2023;20231221;09:30:00;Help Desk;5%;1,279955363
Jeudi;21/12/2023;20231221;10:00:00;Help Desk;8%;1,941693402
Jeudi;21/12/2023;20231221;10:30:00;Help Desk;7%;1,756451388
Jeudi;21/12/2023;20231221;11:00:00;Help Desk;7%;1,673873623
Jeudi;21/12/2023;20231221;11:30:00;Help Desk;6%;1,500906682
Jeudi;21/12/2023;20231221;12:00:00;Help Desk;4%;0,855907379
Jeudi;21/12/2023;20231221;12:30:00;Help Desk;2%;0,590319431
Jeudi;21/12/2023;20231221;13:00:00;Help Desk;2%;0,557957874
Jeudi;21/12/2023;20231221;13:30:00;Help Desk;3%;0,734272562
Jeudi;21/12/2023;20231221;14:00:00;Help Desk;7%;1,601339099
Jeudi;21/12/2023;20231221;14:30:00;Help Desk;7%;1,564513879
Jeudi;21/12/2023;20231221;15:00:00;Help Desk;7%;1,585716278
Jeudi;21/12/2023;20231221;15:30:00;Help Desk;6%;1,504254429
Jeudi;21/12/2023;20231221;16:00:00;Help Desk;6%;1,418328916
Jeudi;21/12/2023;20231221;16:30:00;Help Desk;6%;1,35695355
Jeudi;21/12/2023;20231221;17:00:00;Help Desk;5%;1,187334356
Jeudi;21/12/2023;20231221;17:30:00;Help Desk;4%;0,977542196
Jeudi;21/12/2023;20231221;18:00:00;Help Desk;3%;0,759938625
Jeudi;21/12/2023;20231221;18:30:00;Help Desk;2%;0,437438973
Jeudi;21/12/2023;20231221;19:00:00;Help Desk;1%;0,191937509
Jeudi;21/12/2023;20231221;19:30:00;Help Desk;0%;0,087041428
Jeudi;21/12/2023;20231221;20:00:00;Help Desk;0%;0,024550146
Jeudi;21/12/2023;20231221;20:30:00;Help Desk;0%;0,001115916
Jeudi;21/12/2023;20231221;21:00:00;Help Desk;0%;0
Jeudi;21/12/2023;20231221;21:30:00;Help Desk;0%;0
Vendredi;22/12/2023;20231222;08:00:00;HLB;0%;0,350454813
Vendredi;22/12/2023;20231222;08:30:00;HLB;0%;0,923926325
Vendredi;22/12/2023;20231222;09:00:00;HLB;1%;4,794859031
Vendredi;22/12/2023;20231222;09:30:00;HLB;5%;18,30329909
Vendredi;22/12/2023;20231222;10:00:00;HLB;9%;30,31434131
Vendredi;22/12/2023;20231222;10:30:00;HLB;7%;25,63099063
Vendredi;22/12/2023;20231222;11:00:00;HLB;7%;24,81857266
Vendredi;22/12/2023;20231222;11:30:00;HLB;6%;22,04679368
Vendredi;22/12/2023;20231222;12:00:00;HLB;4%;13,34914242
Vendredi;22/12/2023;20231222;12:30:00;HLB;2%;7,917092818
Vendredi;22/12/2023;20231222;13:00:00;HLB;2%;8,156039281
Vendredi;22/12/2023;20231222;13:30:00;HLB;3%;9,749015703
Vendredi;22/12/2023;20231222;14:00:00;HLB;7%;25,15309771
Vendredi;22/12/2023;20231222;14:30:00;HLB;7%;22,92293071
Vendredi;22/12/2023;20231222;15:00:00;HLB;6%;22,7954926
Vendredi;22/12/2023;20231222;15:30:00;HLB;6%;20,74055302
Vendredi;22/12/2023;20231222;16:00:00;HLB;6%;20,78834231
Vendredi;22/12/2023;20231222;16:30:00;HLB;5%;18,59003485
Vendredi;22/12/2023;20231222;17:00:00;HLB;5%;17,50681088
Vendredi;22/12/2023;20231222;17:30:00;HLB;4%;15,16513554
Vendredi;22/12/2023;20231222;18:00:00;HLB;3%;11,07118613
Vendredi;22/12/2023;20231222;18:30:00;HLB;2%;6,483414038
Vendredi;22/12/2023;20231222;19:00:00;HLB;1%;2,915146853
Vendredi;22/12/2023;20231222;19:30:00;HLB;0%;1,226591845
Vendredi;22/12/2023;20231222;20:00:00;HLB;0%;0,095578585
Vendredi;22/12/2023;20231222;20:30:00;HLB;0%;0,191157171
Vendredi;22/12/2023;20231222;21:00:00;HLB;0%;0
Vendredi;22/12/2023;20231222;21:30:00;HLB;0%;0
Vendredi;22/12/2023;20231222;08:00:00;Help Desk;0%;0,021903426
Vendredi;22/12/2023;20231222;08:30:00;Help Desk;0%;0,057745395
Vendredi;22/12/2023;20231222;09:00:00;Help Desk;1%;0,299678689
Vendredi;22/12/2023;20231222;09:30:00;Help Desk;5%;1,143956193
Vendredi;22/12/2023;20231222;10:00:00;Help Desk;9%;1,894646332
Vendredi;22/12/2023;20231222;10:30:00;Help Desk;7%;1,601936915
Vendredi;22/12/2023;20231222;11:00:00;Help Desk;7%;1,551160791
Vendredi;22/12/2023;20231222;11:30:00;Help Desk;6%;1,377924605
Vendredi;22/12/2023;20231222;12:00:00;Help Desk;4%;0,834321401
Vendredi;22/12/2023;20231222;12:30:00;Help Desk;2%;0,494818301
Vendredi;22/12/2023;20231222;13:00:00;Help Desk;2%;0,509752455
Vendredi;22/12/2023;20231222;13:30:00;Help Desk;3%;0,609313481
Vendredi;22/12/2023;20231222;14:00:00;Help Desk;7%;1,572068607
Vendredi;22/12/2023;20231222;14:30:00;Help Desk;7%;1,43268317
Vendredi;22/12/2023;20231222;15:00:00;Help Desk;6%;1,424718288
Vendredi;22/12/2023;20231222;15:30:00;Help Desk;6%;1,296284564
Vendredi;22/12/2023;20231222;16:00:00;Help Desk;6%;1,299271394
Vendredi;22/12/2023;20231222;16:30:00;Help Desk;5%;1,161877178
Vendredi;22/12/2023;20231222;17:00:00;Help Desk;5%;1,09417568
Vendredi;22/12/2023;20231222;17:30:00;Help Desk;4%;0,947820971
Vendredi;22/12/2023;20231222;18:00:00;Help Desk;3%;0,691949133
Vendredi;22/12/2023;20231222;18:30:00;Help Desk;2%;0,405213377
Vendredi;22/12/2023;20231222;19:00:00;Help Desk;1%;0,182196678
Vendredi;22/12/2023;20231222;19:30:00;Help Desk;0%;0,07666199
Vendredi;22/12/2023;20231222;20:00:00;Help Desk;0%;0,005973662
Vendredi;22/12/2023;20231222;20:30:00;Help Desk;0%;0,011947323
Vendredi;22/12/2023;20231222;21:00:00;Help Desk;0%;0
Vendredi;22/12/2023;20231222;21:30:00;Help Desk;0%;0
Samedi;23/12/2023;20231223;08:00:00;HLB;0%;0,151688545
Samedi;23/12/2023;20231223;08:30:00;HLB;0%;0,29170874
Samedi;23/12/2023;20231223;09:00:00;HLB;1%;2,9404241
Samedi;23/12/2023;20231223;09:30:00;HLB;6%;12,26343543
Samedi;23/12/2023;20231223;10:00:00;HLB;9%;17,98092674
Samedi;23/12/2023;20231223;10:30:00;HLB;8%;15,85728711
Samedi;23/12/2023;20231223;11:00:00;HLB;8%;16,31235274
Samedi;23/12/2023;20231223;11:30:00;HLB;7%;14,07202962
Samedi;23/12/2023;20231223;12:00:00;HLB;4%;8,926287445
Samedi;23/12/2023;20231223;12:30:00;HLB;3%;5,460787614
Samedi;23/12/2023;20231223;13:00:00;HLB;2%;4,865701784
Samedi;23/12/2023;20231223;13:30:00;HLB;3%;6,895994615
Samedi;23/12/2023;20231223;14:00:00;HLB;6%;12,52013912
Samedi;23/12/2023;20231223;14:30:00;HLB;6%;12,04173679
Samedi;23/12/2023;20231223;15:00:00;HLB;6%;12,67182767
Samedi;23/12/2023;20231223;15:30:00;HLB;6%;12,21676203
Samedi;23/12/2023;20231223;16:00:00;HLB;6%;12,22843038
Samedi;23/12/2023;20231223;16:30:00;HLB;5%;10,86323348
Samedi;23/12/2023;20231223;17:00:00;HLB;5%;9,463031527
Samedi;23/12/2023;20231223;17:30:00;HLB;4%;7,841130932
Samedi;23/12/2023;20231223;18:00:00;HLB;3%;5,799169752
Samedi;23/12/2023;20231223;18:30:00;HLB;2%;3,838887019
Samedi;23/12/2023;20231223;19:00:00;HLB;1%;1,680242343
Samedi;23/12/2023;20231223;19:30:00;HLB;0%;0,688432627
Samedi;23/12/2023;20231223;20:00:00;HLB;0%;0,081678447
Samedi;23/12/2023;20231223;20:30:00;HLB;0%;0,046673398
Samedi;23/12/2023;20231223;21:00:00;HLB;0%;0
Samedi;23/12/2023;20231223;21:30:00;HLB;0%;0
Samedi;23/12/2023;20231223;08:00:00;Help Desk;0%;0,009480534
Samedi;23/12/2023;20231223;08:30:00;Help Desk;0%;0,018231796
Samedi;23/12/2023;20231223;09:00:00;Help Desk;1%;0,183776506
Samedi;23/12/2023;20231223;09:30:00;Help Desk;6%;0,766464714
Samedi;23/12/2023;20231223;10:00:00;Help Desk;9%;1,123807921
Samedi;23/12/2023;20231223;10:30:00;Help Desk;8%;0,991080444
Samedi;23/12/2023;20231223;11:00:00;Help Desk;8%;1,019522046
Samedi;23/12/2023;20231223;11:30:00;Help Desk;7%;0,879501851
Samedi;23/12/2023;20231223;12:00:00;Help Desk;4%;0,557892965
Samedi;23/12/2023;20231223;12:30:00;Help Desk;3%;0,341299226
Samedi;23/12/2023;20231223;13:00:00;Help Desk;2%;0,304106361
Samedi;23/12/2023;20231223;13:30:00;Help Desk;3%;0,430999663
Samedi;23/12/2023;20231223;14:00:00;Help Desk;6%;0,782508695
Samedi;23/12/2023;20231223;14:30:00;Help Desk;6%;0,752608549
Samedi;23/12/2023;20231223;15:00:00;Help Desk;6%;0,791989229
Samedi;23/12/2023;20231223;15:30:00;Help Desk;6%;0,763547627
Samedi;23/12/2023;20231223;16:00:00;Help Desk;6%;0,764276899
Samedi;23/12/2023;20231223;16:30:00;Help Desk;5%;0,678952092
Samedi;23/12/2023;20231223;17:00:00;Help Desk;5%;0,59143947
Samedi;23/12/2023;20231223;17:30:00;Help Desk;4%;0,490070683
Samedi;23/12/2023;20231223;18:00:00;Help Desk;3%;0,36244811
Samedi;23/12/2023;20231223;18:30:00;Help Desk;2%;0,239930439
Samedi;23/12/2023;20231223;19:00:00;Help Desk;1%;0,105015146
Samedi;23/12/2023;20231223;19:30:00;Help Desk;0%;0,043027039
Samedi;23/12/2023;20231223;20:00:00;Help Desk;0%;0,005104903
Samedi;23/12/2023;20231223;20:30:00;Help Desk;0%;0,002917087
Samedi;23/12/2023;20231223;21:00:00;Help Desk;0%;0
Samedi;23/12/2023;20231223;21:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;08:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;08:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;09:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;09:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;10:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;10:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;11:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;11:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;12:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;12:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;13:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;13:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;14:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;14:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;15:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;15:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;16:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;16:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;17:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;17:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;18:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;18:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;19:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;19:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;20:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;20:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;21:00:00;HLB;0%;0
Dimanche;24/12/2023;20231224;21:30:00;HLB;0%;0
Dimanche;24/12/2023;20231224;08:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;08:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;09:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;09:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;10:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;10:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;11:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;11:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;12:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;12:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;13:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;13:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;14:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;14:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;15:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;15:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;16:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;16:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;17:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;17:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;18:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;18:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;19:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;19:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;20:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;20:30:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;21:00:00;Help Desk;0%;0
Dimanche;24/12/2023;20231224;21:30:00;Help Desk;0%;0
Lundi;25/12/2023;20231225;08:00:00;HLB;0%;0
Lundi;25/12/2023;20231225;08:30:00;HLB;0%;0
Lundi;25/12/2023;20231225;09:00:00;HLB;1%;0
Lundi;25/12/2023;20231225;09:30:00;HLB;6%;0
Lundi;25/12/2023;20231225;10:00:00;HLB;7%;0
Lundi;25/12/2023;20231225;10:30:00;HLB;7%;0
Lundi;25/12/2023;20231225;11:00:00;HLB;7%;0
Lundi;25/12/2023;20231225;11:30:00;HLB;6%;0
Lundi;25/12/2023;20231225;12:00:00;HLB;4%;0
Lundi;25/12/2023;20231225;12:30:00;HLB;2%;0
Lundi;25/12/2023;20231225;13:00:00;HLB;3%;0
Lundi;25/12/2023;20231225;13:30:00;HLB;3%;0
Lundi;25/12/2023;20231225;14:00:00;HLB;7%;0
Lundi;25/12/2023;20231225;14:30:00;HLB;7%;0
Lundi;25/12/2023;20231225;15:00:00;HLB;7%;0
Lundi;25/12/2023;20231225;15:30:00;HLB;7%;0
Lundi;25/12/2023;20231225;16:00:00;HLB;6%;0
Lundi;25/12/2023;20231225;16:30:00;HLB;5%;0
Lundi;25/12/2023;20231225;17:00:00;HLB;5%;0
Lundi;25/12/2023;20231225;17:30:00;HLB;4%;0
Lundi;25/12/2023;20231225;18:00:00;HLB;3%;0
Lundi;25/12/2023;20231225;18:30:00;HLB;2%;0
Lundi;25/12/2023;20231225;19:00:00;HLB;1%;0
Lundi;25/12/2023;20231225;19:30:00;HLB;0%;0
Lundi;25/12/2023;20231225;20:00:00;HLB;0%;0
Lundi;25/12/2023;20231225;20:30:00;HLB;0%;0
Lundi;25/12/2023;20231225;21:00:00;HLB;0%;0
Lundi;25/12/2023;20231225;21:30:00;HLB;0%;0
Lundi;25/12/2023;20231225;08:00:00;Help Desk;0%;0
Lundi;25/12/2023;20231225;08:30:00;Help Desk;0%;0
Lundi;25/12/2023;20231225;09:00:00;Help Desk;1%;0
Lundi;25/12/2023;20231225;09:30:00;Help Desk;6%;0
Lundi;25/12/2023;20231225;10:00:00;Help Desk;7%;0
Lundi;25/12/2023;20231225;10:30:00;Help Desk;7%;0
Lundi;25/12/2023;20231225;11:00:00;Help Desk;7%;0
Lundi;25/12/2023;20231225;11:30:00;Help Desk;6%;0
Lundi;25/12/2023;20231225;12:00:00;Help Desk;4%;0
Lundi;25/12/2023;20231225;12:30:00;Help Desk;2%;0
Lundi;25/12/2023;20231225;13:00:00;Help Desk;3%;0
Lundi;25/12/2023;20231225;13:30:00;Help Desk;3%;0
Lundi;25/12/2023;20231225;14:00:00;Help Desk;7%;0
Lundi;25/12/2023;20231225;14:30:00;Help Desk;7%;0
Lundi;25/12/2023;20231225;15:00:00;Help Desk;7%;0
Lundi;25/12/2023;20231225;15:30:00;Help Desk;7%;0
Lundi;25/12/2023;20231225;16:00:00;Help Desk;6%;0
Lundi;25/12/2023;20231225;16:30:00;Help Desk;5%;0
Lundi;25/12/2023;20231225;17:00:00;Help Desk;5%;0
Lundi;25/12/2023;20231225;17:30:00;Help Desk;4%;0
Lundi;25/12/2023;20231225;18:00:00;Help Desk;3%;0
Lundi;25/12/2023;20231225;18:30:00;Help Desk;2%;0
Lundi;25/12/2023;20231225;19:00:00;Help Desk;1%;0
Lundi;25/12/2023;20231225;19:30:00;Help Desk;0%;0
Lundi;25/12/2023;20231225;20:00:00;Help Desk;0%;0
Lundi;25/12/2023;20231225;20:30:00;Help Desk;0%;0
Lundi;25/12/2023;20231225;21:00:00;Help Desk;0%;0
Lundi;25/12/2023;20231225;21:30:00;Help Desk;0%;0
Mardi;26/12/2023;20231226;08:00:00;HLB;0%;0,38878327
Mardi;26/12/2023;20231226;08:30:00;HLB;0%;0,676144817
Mardi;26/12/2023;20231226;09:00:00;HLB;1%;4,868242685
Mardi;26/12/2023;20231226;09:30:00;HLB;5%;21,70424864
Mardi;26/12/2023;20231226;10:00:00;HLB;9%;37,45842288
Mardi;26/12/2023;20231226;10:30:00;HLB;8%;32,55637295
Mardi;26/12/2023;20231226;11:00:00;HLB;7%;29,26016697
Mardi;26/12/2023;20231226;11:30:00;HLB;6%;25,50756323
Mardi;26/12/2023;20231226;12:00:00;HLB;4%;14,7230534
Mardi;26/12/2023;20231226;12:30:00;HLB;3%;10,32811208
Mardi;26/12/2023;20231226;13:00:00;HLB;2%;7,674243677
Mardi;26/12/2023;20231226;13:30:00;HLB;3%;11,19019673
Mardi;26/12/2023;20231226;14:00:00;HLB;7%;27,50219044
Mardi;26/12/2023;20231226;14:30:00;HLB;7%;27,14721442
Mardi;26/12/2023;20231226;15:00:00;HLB;6%;25,67659944
Mardi;26/12/2023;20231226;15:30:00;HLB;6%;25,65969582
Mardi;26/12/2023;20231226;16:00:00;HLB;6%;24,40882791
Mardi;26/12/2023;20231226;16:30:00;HLB;5%;21,6704414
Mardi;26/12/2023;20231226;17:00:00;HLB;5%;18,94895851
Mardi;26/12/2023;20231226;17:30:00;HLB;4%;17,71499421
Mardi;26/12/2023;20231226;18:00:00;HLB;3%;12,52558274
Mardi;26/12/2023;20231226;18:30:00;HLB;2%;6,541701108
Mardi;26/12/2023;20231226;19:00:00;HLB;1%;3,160977021
Mardi;26/12/2023;20231226;19:30:00;HLB;0%;1,149446189
Mardi;26/12/2023;20231226;20:00:00;HLB;0%;0,422590511
Mardi;26/12/2023;20231226;20:30:00;HLB;0%;0,135228963
Mardi;26/12/2023;20231226;21:00:00;HLB;0%;0
Mardi;26/12/2023;20231226;21:30:00;HLB;0%;0
Mardi;26/12/2023;20231226;08:00:00;Help Desk;0%;0,024714829
Mardi;26/12/2023;20231226;08:30:00;Help Desk;0%;0,042982311
Mardi;26/12/2023;20231226;09:00:00;Help Desk;1%;0,30947264
Mardi;26/12/2023;20231226;09:30:00;Help Desk;5%;1,379732187
Mardi;26/12/2023;20231226;10:00:00;Help Desk;9%;2,381220036
Mardi;26/12/2023;20231226;10:30:00;Help Desk;8%;2,069598281
Mardi;26/12/2023;20231226;11:00:00;Help Desk;7%;1,860059514
Mardi;26/12/2023;20231226;11:30:00;Help Desk;6%;1,621507687
Mardi;26/12/2023;20231226;12:00:00;Help Desk;4%;0,935939825
Mardi;26/12/2023;20231226;12:30:00;Help Desk;3%;0,656554802
Mardi;26/12/2023;20231226;13:00:00;Help Desk;2%;0,487849231
Mardi;26/12/2023;20231226;13:30:00;Help Desk;3%;0,711357249
Mardi;26/12/2023;20231226;14:00:00;Help Desk;7%;1,748305505
Mardi;26/12/2023;20231226;14:30:00;Help Desk;7%;1,725739792
Mardi;26/12/2023;20231226;15:00:00;Help Desk;6%;1,632253265
Mardi;26/12/2023;20231226;15:30:00;Help Desk;6%;1,631178707
Mardi;26/12/2023;20231226;16:00:00;Help Desk;6%;1,551661432
Mardi;26/12/2023;20231226;16:30:00;Help Desk;5%;1,377583072
Mardi;26/12/2023;20231226;17:00:00;Help Desk;5%;1,204579269
Mardi;26/12/2023;20231226;17:30:00;Help Desk;4%;1,126136551
Mardi;26/12/2023;20231226;18:00:00;Help Desk;3%;0,796247314
Mardi;26/12/2023;20231226;18:30:00;Help Desk;2%;0,41585386
Mardi;26/12/2023;20231226;19:00:00;Help Desk;1%;0,200942305
Mardi;26/12/2023;20231226;19:30:00;Help Desk;0%;0,073069929
Mardi;26/12/2023;20231226;20:00:00;Help Desk;0%;0,026863944
Mardi;26/12/2023;20231226;20:30:00;Help Desk;0%;0,008596462
Mardi;26/12/2023;20231226;21:00:00;Help Desk;0%;0
Mardi;26/12/2023;20231226;21:30:00;Help Desk;0%;0
Mercredi;27/12/2023;20231227;08:00:00;HLB;0%;0,297735798
Mercredi;27/12/2023;20231227;08:30:00;HLB;0%;0,942830027
Mercredi;27/12/2023;20231227;09:00:00;HLB;1%;5,326162607
Mercredi;27/12/2023;20231227;09:30:00;HLB;5%;19,53477652
Mercredi;27/12/2023;20231227;10:00:00;HLB;8%;29,5420075
Mercredi;27/12/2023;20231227;10:30:00;HLB;8%;27,90446061
Mercredi;27/12/2023;20231227;11:00:00;HLB;7%;25,19175668
Mercredi;27/12/2023;20231227;11:30:00;HLB;6%;23,14068785
Mercredi;27/12/2023;20231227;12:00:00;HLB;4%;13,82817372
